effort,satisfaction,prevalence,cost,dissatisfaction,inestability,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,productivity,effectiveness,squandering,dirtiness,annoyance,stickiness,robustness,fragility,usage_efficiency
2435,880,459,2400,564,876,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,102,0.3613963039014374,0.36666666666666664,0.9006325239746991,0.23162217659137577,0.6409090909090909,0.18850102669404517,1.004566210045662,165.12689938398358,0.19125
2440,1406,695,2100,784,1224,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,103,0.5762295081967214,0.6695238095238095,0.9004284839828607,0.32131147540983607,0.5576102418207681,0.2848360655737705,1.1486928104575163,348.6393442622951,0.33095238095238094
2450,1010,557,950,611,925,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,0.4122448979591837,1.063157894736842,0.9000204039991838,0.2493877551020408,0.6049504950495049,0.2273469387755102,1.0918918918918918,210.29591836734693,0.5863157894736842
2460,851,630,1500,518,1004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,105,0.3459349593495935,0.5673333333333334,0.8996123240155071,0.2105691056910569,0.6086956521739131,0.25609756097560976,0.8476095617529881,257.1219512195122,0.42
2465,1060,614,1450,648,1000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,0.4300202839756592,0.7310344827586207,0.8994082840236687,0.26288032454361054,0.6113207547169811,0.24908722109533468,1.06,249.08722109533468,0.42344827586206896
2490,1034,733,1250,624,1069,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.41526104417670684,0.8272,0.8983880840644767,0.25060240963855424,0.6034816247582205,0.29437751004016066,0.9672591206735267,314.68955823293174,0.5864
2495,962,509,1200,496,862,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,108,0.3855711422845691,0.8016666666666666,0.8981840440726382,0.19879759519038076,0.5155925155925156,0.20400801603206412,1.1160092807424593,175.8549098196393,0.4241666666666667
2500,1276,693,1500,853,1182,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,109,0.5104,0.8506666666666667,0.8979800040807998,0.3412,0.6684952978056427,0.2772,1.0795262267343486,327.6504,0.462
2505,839,399,1350,414,741,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,110,0.3349301397205589,0.6214814814814815,0.8977759640889614,0.16526946107784432,0.4934445768772348,0.1592814371257485,1.1322537112010795,118.02754491017964,0.29555555555555557
2520,721,628,900,587,962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,111,0.2861111111111111,0.8011111111111111,0.8971638441134462,0.23293650793650794,0.8141470180305131,0.2492063492063492,0.7494802494802495,239.73650793650793,0.6977777777777778
2525,875,369,2250,571,549,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112,0.3465346534653465,0.3888888888888889,0.8969598041216078,0.22613861386138615,0.6525714285714286,0.14613861386138613,1.5938069216757742,80.230099009901,0.164
2530,903,627,1400,485,963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,113,0.3569169960474308,0.645,0.8967557641297694,0.191699604743083,0.5370985603543743,0.24782608695652175,0.9376947040498442,238.65652173913043,0.44785714285714284
2535,1052,598,2300,588,967,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,0.41499013806706114,0.4573913043478261,0.896551724137931,0.2319526627218935,0.55893536121673,0.2358974358974359,1.0879007238883143,228.11282051282052,0.26
2540,1300,869,1800,866,1326,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,115,0.5118110236220472,0.7222222222222222,0.8963476841460927,0.3409448818897638,0.6661538461538462,0.3421259842519685,0.9803921568627451,453.65905511811025,0.48277777777777775
2545,863,575,1650,427,885,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0.33909626719056973,0.5230303030303031,0.8961436441542542,0.16777996070726917,0.4947856315179606,0.22593320235756384,0.9751412429378531,199.950884086444,0.3484848484848485
2560,1400,611,1550,823,1189,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,117,0.546875,0.9032258064516129,0.895531524178739,0.321484375,0.5878571428571429,0.238671875,1.1774600504625736,283.780859375,0.39419354838709675
2565,954,493,2050,436,829,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,118,0.3719298245614035,0.4653658536585366,0.8953274841869007,0.1699805068226121,0.4570230607966457,0.19220272904483432,1.1507840772014475,159.33606237816764,0.24048780487804877
2575,990,528,2000,471,884,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,119,0.3844660194174757,0.495,0.8949194042032238,0.1829126213592233,0.47575757575757577,0.20504854368932038,1.1199095022624435,181.26291262135922,0.264
2580,845,546,950,557,969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120,0.32751937984496127,0.8894736842105263,0.8947153642113854,0.21589147286821705,0.659171597633136,0.2116279069767442,0.8720330237358102,205.06744186046512,0.5747368421052632
2590,773,625,800,554,921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,121,0.29845559845559844,0.96625,0.8943072842277087,0.2138996138996139,0.7166882276843467,0.2413127413127413,0.8393051031487514,222.24903474903476,0.78125
2595,922,596,1700,657,925,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,0.3552986512524085,0.5423529411764706,0.8941032442358702,0.25317919075144507,0.7125813449023861,0.22967244701348746,0.9967567567567568,212.4470134874759,0.35058823529411764
2600,1424,787,1850,836,1333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,123,0.5476923076923077,0.7697297297297298,0.8938992042440318,0.32153846153846155,0.5870786516853933,0.3026923076923077,1.0682670667666916,403.48884615384617,0.4254054054054054
2605,733,573,1050,496,843,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,124,0.2813819577735125,0.6980952380952381,0.8936951642521934,0.19040307101727447,0.6766712141882674,0.2199616122840691,0.8695136417556346,185.42763915547025,0.5457142857142857
2610,846,542,1350,502,963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125,0.32413793103448274,0.6266666666666667,0.893491124260355,0.19233716475095786,0.5933806146572104,0.20766283524904214,0.8785046728971962,199.97931034482758,0.4014814814814815
2620,1044,475,1700,587,750,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,126,0.3984732824427481,0.6141176470588235,0.8930830442766783,0.22404580152671755,0.5622605363984674,0.18129770992366412,1.392,135.9732824427481,0.27941176470588236
2625,824,491,1450,505,787,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,127,0.3139047619047619,0.5682758620689655,0.8928790042848398,0.19238095238095237,0.6128640776699029,0.18704761904761905,1.0470139771283355,147.2064761904762,0.3386206896551724
2630,1111,682,1500,799,1226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,128,0.42243346007604565,0.7406666666666667,0.8926749642930014,0.3038022813688213,0.7191719171917191,0.25931558935361215,0.9061990212071778,317.92091254752853,0.45466666666666666
2635,946,772,2000,670,1069,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0.3590132827324478,0.473,0.892470924301163,0.25426944971537,0.7082452431289641,0.29297912713472485,0.8849391955098223,313.19468690702087,0.386
2640,874,548,1950,542,862,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,130,0.33106060606060606,0.4482051282051282,0.8922668843093247,0.2053030303030303,0.620137299771167,0.20757575757575758,1.013921113689095,178.93030303030304,0.28102564102564104
2650,901,575,2300,617,780,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131,0.34,0.3917391304347826,0.8918588043256478,0.2328301886792453,0.6847946725860156,0.2169811320754717,1.155128205128205,169.24528301886792,0.25
2660,1294,785,1250,905,1291,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,132,0.4864661654135338,1.0352,0.891450724341971,0.34022556390977443,0.6993817619783617,0.2951127819548872,1.0023237800154918,380.9906015037594,0.628
2665,857,491,1100,466,850,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,133,0.3215759849906191,0.7790909090909091,0.8912466843501327,0.174859287054409,0.543757292882147,0.18424015009380862,1.0082352941176471,156.60412757973734,0.44636363636363635
2670,716,540,750,571,921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,134,0.26816479400749066,0.9546666666666667,0.8910426443582943,0.21385767790262172,0.797486033519553,0.20224719101123595,0.7774158523344191,186.26966292134833,0.72
2680,784,445,650,666,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,135,0.29253731343283584,1.2061538461538461,0.8906345643746174,0.24850746268656718,0.8494897959183674,0.166044776119403,0.9137529137529138,142.46641791044777,0.6846153846153846
2685,948,409,1500,475,794,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,136,0.35307262569832404,0.632,0.890430524382779,0.17690875232774675,0.5010548523206751,0.15232774674115457,1.1939546599496222,120.94823091247672,0.27266666666666667
2690,1207,645,2300,980,978,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,137,0.44869888475836434,0.5247826086956522,0.8902264843909407,0.3643122676579926,0.8119304059652029,0.23977695167286245,1.2341513292433537,234.5018587360595,0.28043478260869564
2695,1070,690,2050,640,1076,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0.3970315398886827,0.5219512195121951,0.8900224443991023,0.23747680890538034,0.5981308411214953,0.2560296846011132,0.9944237918215614,275.48794063079777,0.33658536585365856
2700,1044,686,1400,794,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,139,0.38666666666666666,0.7457142857142857,0.8898184044072638,0.2940740740740741,0.7605363984674329,0.25407407407407406,0.866390041493776,306.1592592592593,0.49
2705,1312,650,2300,869,1189,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,140,0.48502772643253234,0.5704347826086956,0.8896143644154254,0.32125693160813307,0.6623475609756098,0.24029574861367836,1.103448275862069,285.7116451016636,0.2826086956521739
2710,826,521,1200,538,874,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,141,0.3047970479704797,0.6883333333333334,0.889410324423587,0.1985239852398524,0.6513317191283293,0.1922509225092251,0.9450800915331807,168.02730627306272,0.43416666666666665
2720,938,649,1400,669,852,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,0.3448529411764706,0.67,0.8890022444399103,0.24595588235294116,0.7132196162046909,0.2386029411764706,1.1009389671361502,203.28970588235293,0.4635714285714286
2725,972,585,1800,488,938,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,0.356697247706422,0.54,0.8887982044480718,0.17908256880733944,0.5020576131687243,0.21467889908256882,1.0362473347547974,201.36880733944955,0.325
2730,1286,769,2100,845,1258,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,144,0.47106227106227105,0.6123809523809524,0.8885941644562334,0.30952380952380953,0.6570762052877138,0.2816849816849817,1.0222575516693164,354.35970695970695,0.3661904761904762
2735,1214,545,2050,717,1051,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,145,0.44387568555758683,0.5921951219512195,0.888390124464395,0.26215722120658136,0.5906095551894563,0.19926873857404023,1.1550903901046623,209.43144424131626,0.2658536585365854
2745,1336,826,2600,882,1333,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,146,0.4867030965391621,0.5138461538461538,0.8879820444807183,0.32131147540983607,0.6601796407185628,0.30091074681238617,1.0022505626406601,401.11402550091077,0.3176923076923077
2750,850,697,1500,551,1018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147,0.3090909090909091,0.5666666666666667,0.8877780044888798,0.20036363636363635,0.648235294117647,0.25345454545454543,0.8349705304518664,258.0167272727273,0.4646666666666667
2765,976,428,2300,450,816,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,148,0.35298372513562387,0.42434782608695654,0.8871658845133646,0.162748643761302,0.4610655737704918,0.15479204339963834,1.196078431372549,126.31030741410488,0.18608695652173912
2770,1447,716,2500,818,1028,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,149,0.5223826714801444,0.5788,0.8869618445215263,0.29530685920577615,0.5653075328265377,0.2584837545126354,1.4075875486381324,265.7212996389892,0.2864
2775,1238,721,2350,730,1195,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,150,0.4461261261261261,0.5268085106382979,0.8867578045296878,0.26306306306306304,0.5896607431340872,0.25981981981981983,1.0359832635983264,310.4846846846847,0.3068085106382979
2785,842,583,1200,557,896,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151,0.30233393177737883,0.7016666666666667,0.886349724546011,0.2,0.661520190023753,0.20933572710951526,0.9397321428571429,187.56481149012566,0.48583333333333334
2790,1410,687,2150,815,1265,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,152,0.5053763440860215,0.6558139534883721,0.8861456845541726,0.2921146953405018,0.5780141843971631,0.24623655913978496,1.1146245059288538,311.48924731182797,0.31953488372093025
2805,1206,824,2000,951,1291,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,153,0.4299465240641711,0.603,0.8855335645786574,0.3390374331550802,0.7885572139303483,0.29376114081996435,0.9341595662277304,379.245632798574,0.412
2810,974,615,1550,521,1025,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,0.34661921708185056,0.6283870967741936,0.885329524586819,0.18540925266903915,0.5349075975359343,0.2188612099644128,0.9502439024390243,224.33274021352312,0.3967741935483871
2820,1161,627,2300,898,1002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,155,0.4117021276595745,0.5047826086956522,0.8849214446031423,0.31843971631205675,0.7734711455641688,0.22234042553191488,1.158682634730539,222.7851063829787,0.27260869565217394
2825,791,478,2200,667,638,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156,0.28,0.35954545454545456,0.8847174046113038,0.23610619469026548,0.843236409608091,0.16920353982300884,1.2398119122257054,107.95185840707964,0.21727272727272728
2830,1317,714,1900,887,986,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,157,0.4653710247349823,0.6931578947368421,0.8845133646194654,0.31342756183745585,0.6735003796507213,0.25229681978798585,1.3356997971602433,248.76466431095406,0.3757894736842105
2835,1108,719,1750,799,1153,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,158,0.3908289241622575,0.6331428571428571,0.884309324627627,0.2818342151675485,0.7211191335740073,0.2536155202821869,0.9609713790112749,292.41869488536156,0.41085714285714287
2840,1154,755,1000,701,1213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,159,0.4063380281690141,1.154,0.8841052846357886,0.24683098591549296,0.6074523396880416,0.2658450704225352,0.9513602638087386,322.47007042253523,0.755
2850,1280,685,1550,884,1223,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,160,0.44912280701754387,0.8258064516129032,0.8836972046521118,0.3101754385964912,0.690625,0.24035087719298245,1.0466067048242027,293.94912280701755,0.44193548387096776
2860,1121,758,2100,791,1302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,161,0.39195804195804196,0.5338095238095238,0.883289124668435,0.2765734265734266,0.7056199821587869,0.26503496503496504,0.8609831029185868,345.0755244755245,0.36095238095238097
2865,1330,742,2050,921,1298,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,162,0.4642233856893543,0.6487804878048781,0.8830850846765966,0.32146596858638743,0.6924812030075188,0.25898778359511343,1.024653312788906,336.16614310645724,0.3619512195121951
2870,1396,838,1700,752,1266,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,163,0.486411149825784,0.8211764705882353,0.8828810446847583,0.2620209059233449,0.5386819484240688,0.29198606271777006,1.1026856240126381,369.6543554006969,0.4929411764705882
2885,970,344,1750,489,781,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,164,0.3362218370883882,0.5542857142857143,0.882268924709243,0.16949740034662045,0.5041237113402062,0.11923743500866552,1.2419974391805377,93.12443674176777,0.19657142857142856
2890,1304,861,1850,897,1367,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,0.45121107266435984,0.7048648648648649,0.8820648847174046,0.3103806228373702,0.6878834355828221,0.29792387543252596,0.9539136795903438,407.261937716263,0.4654054054054054
2895,1232,637,1800,769,1160,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,166,0.4255613126079447,0.6844444444444444,0.8818608447255663,0.26563039723661486,0.6241883116883117,0.22003454231433506,1.0620689655172413,255.24006908462866,0.35388888888888886
2900,731,515,750,732,913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,167,0.2520689655172414,0.9746666666666667,0.8816568047337278,0.2524137931034483,1.0013679890560876,0.17758620689655172,0.80065717415115,162.13620689655173,0.6866666666666666
2910,1068,548,1300,463,929,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,168,0.3670103092783505,0.8215384615384616,0.881248724750051,0.15910652920962198,0.43352059925093633,0.18831615120274914,1.1496232508073196,174.94570446735395,0.42153846153846153
2925,994,520,2050,502,925,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169,0.3398290598290598,0.4848780487804878,0.8806366047745358,0.17162393162393164,0.5050301810865191,0.17777777777777778,1.0745945945945945,164.44444444444446,0.25365853658536586
2930,1520,756,1750,722,1273,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,170,0.5187713310580204,0.8685714285714285,0.8804325647826974,0.24641638225255974,0.475,0.25802047781569964,1.1940298507462686,328.46006825938565,0.432
2935,1322,726,2900,861,1265,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,171,0.4504258943781942,0.45586206896551723,0.880228524790859,0.2933560477001704,0.651285930408472,0.24735945485519592,1.0450592885375494,312.90971039182284,0.2503448275862069
2945,1133,703,2250,700,1183,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,172,0.38471986417657045,0.5035555555555555,0.8798204448071822,0.23769100169779286,0.617828773168579,0.23870967741935484,0.9577345731191885,282.39354838709676,0.31244444444444447
2950,948,725,2000,661,928,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.3213559322033898,0.474,0.8796164048153438,0.22406779661016948,0.6972573839662447,0.2457627118644068,1.021551724137931,228.0677966101695,0.3625
2955,886,654,2300,567,1025,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,174,0.29983079526226736,0.38521739130434784,0.8794123648235054,0.1918781725888325,0.6399548532731377,0.22131979695431472,0.864390243902439,226.85279187817258,0.2843478260869565
2960,1207,651,1400,685,1166,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,175,0.4077702702702703,0.8621428571428571,0.879208324831667,0.23141891891891891,0.5675227837613919,0.21993243243243243,1.0351629502572899,256.4412162162162,0.465
2965,1224,621,2650,709,1127,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,176,0.41281618887015176,0.4618867924528302,0.8790042848398286,0.2391231028667791,0.579248366013072,0.2094435075885329,1.0860692102928127,236.04283305227656,0.23433962264150943
2975,1260,656,2600,744,1182,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,177,0.4235294117647059,0.4846153846153846,0.8785962048561518,0.2500840336134454,0.5904761904761905,0.22050420168067228,1.0659898477157361,260.6359663865546,0.2523076923076923
2985,788,549,2050,415,887,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,178,0.2639865996649916,0.38439024390243903,0.878188124872475,0.1390284757118928,0.5266497461928934,0.18391959798994975,0.8883878241262683,163.13668341708544,0.2678048780487805
2990,1390,754,1150,791,1231,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,179,0.46488294314381273,1.208695652173913,0.8779840848806366,0.2645484949832776,0.5690647482014388,0.25217391304347825,1.1291632818846467,310.4260869565217,0.6556521739130434
2995,1192,724,2300,930,1223,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,180,0.3979966611018364,0.5182608695652174,0.8777800448887982,0.3105175292153589,0.7802013422818792,0.24173622704507514,0.9746524938675388,295.64340567612686,0.31478260869565217
3000,1231,827,1700,698,1310,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,181,0.4103333333333333,0.7241176470588235,0.8775760048969597,0.23266666666666666,0.5670186839967506,0.27566666666666667,0.9396946564885497,361.12333333333333,0.4864705882352941
3005,1069,661,2100,628,1116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,182,0.3557404326123128,0.5090476190476191,0.8773719649051214,0.20898502495840265,0.587464920486436,0.2199667221297837,0.9578853046594982,245.4828618968386,0.31476190476190474
3020,1314,603,2300,860,1048,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,183,0.43509933774834436,0.571304347826087,0.8767598449296062,0.2847682119205298,0.654490106544901,0.19966887417218543,1.2538167938931297,209.25298013245032,0.26217391304347826
3030,1414,930,1450,804,1375,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,0.4666666666666667,0.9751724137931035,0.8763517649459294,0.26534653465346536,0.5685997171145686,0.3069306930693069,1.0283636363636364,422.029702970297,0.6413793103448275
3035,1216,900,2600,943,1367,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185,0.40065897858319605,0.4676923076923077,0.876147724954091,0.3107084019769357,0.7754934210526315,0.29654036243822074,0.8895391367959035,405.3706754530478,0.34615384615384615
3040,1144,676,2550,815,1160,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,186,0.3763157894736842,0.44862745098039214,0.8759436849622526,0.2680921052631579,0.7124125874125874,0.22236842105263158,0.9862068965517241,257.94736842105266,0.26509803921568625
3045,1219,596,1550,594,1047,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,187,0.40032840722495894,0.7864516129032258,0.8757396449704142,0.19507389162561575,0.48728465955701394,0.19573070607553367,1.1642788920725884,204.93004926108375,0.38451612903225807
3060,1101,825,1100,767,1268,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,188,0.35980392156862745,1.000909090909091,0.875127524994899,0.2506535947712418,0.6966394187102634,0.2696078431372549,0.8682965299684543,341.8627450980392,0.75
3070,1164,831,1600,693,1289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,189,0.3791530944625407,0.7275,0.8747194450112222,0.2257328990228013,0.595360824742268,0.27068403908794786,0.9030256012412723,348.91172638436484,0.519375
3075,1432,795,2500,768,1273,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,190,0.4656910569105691,0.5728,0.8745154050193839,0.2497560975609756,0.5363128491620112,0.25853658536585367,1.1249018067556953,329.1170731707317,0.318
