effort,satisfaction,time,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,id,productivity,squandering,response,opportunity,stcov_cv1,stcov_cv2,stcov_cv3,stcov_cv4
1011,6284.5,5323.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,328,6.216122650840751,0.2865208186309104,5.265084075173096,1.180631222994552,0.8235294117647058,0.8714859437751004,0.9090909090909091,0.8700361010830325
1013,6279.5,5344.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,329,6.198914116485686,0.28510938602681724,5.275419545903258,1.175056137724551,0.8445378151260504,0.8755020080321285,0.9151515151515152,0.8375451263537906
1015,6328.5,5393.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,330,6.2349753694581285,0.2836979534227241,5.313300492610837,1.1734656035601705,0.8445378151260504,0.8755020080321285,0.9151515151515152,0.8628158844765343
1021,6257.7,5414.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,331,6.128991185112635,0.2794636556104446,5.302644466209599,1.1558367196158108,0.8361344537815126,0.8755020080321285,0.906060606060606,0.8844765342960289
1026,6293.7,5445.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,332,6.13421052631579,0.27593507410021173,5.307017543859649,1.1558677685950414,0.8445378151260504,0.8835341365461847,0.9090909090909091,0.8880866425992779
1032,6366.5,5426.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,333,6.1690891472868215,0.27170077628793227,5.257751937984496,1.1733321046811647,0.8529411764705882,0.8795180722891566,0.9212121212121213,0.8664259927797834
1034,6406.5,5459.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,334,6.195841392649903,0.2702893436838391,5.279497098646035,1.1735665872870489,0.8529411764705882,0.8835341365461847,0.9181818181818182,0.8880866425992779
1045,6329.7,5476.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,335,6.057129186602871,0.26252646436132676,5.2401913875598085,1.1558984660336011,0.8487394957983193,0.8875502008032129,0.9151515151515152,0.8953068592057761
1051,6444.5,5492.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,336,6.131779257849667,0.2582921665490473,5.225499524262607,1.17343408594319,0.8613445378151261,0.8875502008032129,0.9242424242424242,0.8916967509025271
1062,6359.7,5521.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,337,5.988418079096045,0.25052928722653495,5.198681732580038,1.1519108857091107,0.8487394957983193,0.8995983935742972,0.9151515151515152,0.9061371841155235
1068,6432.5,5502.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,338,6.022940074906367,0.24629498941425548,5.151685393258427,1.1691203198836786,0.8571428571428571,0.8955823293172691,0.9272727272727272,0.8844765342960289
1069,6373.7,5529.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,339,5.962301216089803,0.2455892731122089,5.172123479887746,1.1527762705733406,0.8613445378151261,0.9116465863453815,0.906060606060606,0.9025270758122743
1070,6480.5,5523.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,340,6.0565420560747665,0.24488355681016233,5.161682242990654,1.1733659243164947,0.865546218487395,0.891566265060241,0.9303030303030303,0.8989169675090253
1079,6397.7,5554.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,341,5.9292863762743275,0.23853211009174313,5.147358665430954,1.1519085343896291,0.8571428571428571,0.9036144578313253,0.9212121212121213,0.9097472924187726
1085,6470.5,5535.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,342,5.963594470046083,0.23429781227946367,5.1013824884792625,1.1690153568202348,0.865546218487395,0.8995983935742972,0.9333333333333333,0.8880866425992779
1086,6411.7,5562.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,343,5.903959484346225,0.2335920959774171,5.121546961325967,1.1527687882056814,0.8697478991596639,0.9156626506024096,0.9121212121212121,0.9061371841155235
1087,6510.5,5568.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,344,5.9894204231830726,0.23288637967537051,5.122355105795768,1.1692708333333333,0.865546218487395,0.9036144578313253,0.9303030303030303,0.9097472924187726
1092,6354.7,5580.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,345,5.8193223443223445,0.22935779816513763,5.1098901098901095,1.1388351254480287,0.8529411764705882,0.9357429718875502,0.9030303030303031,0.8953068592057761
1094,6524.5,5576.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,346,5.963893967093236,0.22794636556104447,5.096892138939671,1.1701040172166428,0.8781512605042017,0.9156626506024096,0.9212121212121213,0.9061371841155235
1097,6379.7,5588.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,347,5.815587967183227,0.22582921665490474,5.093892433910665,1.1416785969935577,0.8613445378151261,0.9317269076305221,0.9090909090909091,0.8953068592057761
1098,6433.7,5585.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,348,5.859471766848816,0.22512350035285816,5.086520947176685,1.1519606087735004,0.8613445378151261,0.9076305220883534,0.9272727272727272,0.9169675090252708
1104,6548.5,5601.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,349,5.93161231884058,0.2208892025405787,5.073369565217392,1.1691662203178004,0.8739495798319328,0.9076305220883534,0.9363636363636364,0.9133574007220217
1105,6423.7,5625.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,350,5.813303167420814,0.22018348623853212,5.090497737556561,1.1419911111111112,0.8697478991596639,0.9437751004016064,0.9151515151515152,0.8989169675090253
1110,6448.7,5633.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,351,5.80963963963964,0.21665490472829924,5.074774774774775,1.14480738505237,0.8781512605042017,0.9397590361445783,0.9212121212121213,0.8989169675090253
1111,6562.5,5609.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,352,5.906840684068407,0.21594918842625266,5.048604860486049,1.169994651453022,0.8865546218487395,0.9196787148594378,0.9272727272727272,0.9097472924187726
1111,6441.7,5662.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,353,5.798109810981098,0.21594918842625266,5.096309630963097,1.1377075238431649,0.8613445378151261,0.9397590361445783,0.9090909090909091,0.924187725631769
1112,6572.4,5528.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,354,5.910431654676259,0.21524347212420608,4.971223021582734,1.188929088277858,0.8781512605042017,0.8835341365461847,0.9303030303030303,0.8916967509025271
1122,6477.7,5638.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,355,5.773351158645276,0.2081863091037403,5.024955436720143,1.1489357928343384,0.8739495798319328,0.9317269076305221,0.9181818181818182,0.924187725631769
1123,6584.5,5632.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,356,5.863312555654497,0.20748059280169373,5.015138023152271,1.1691228693181819,0.8781512605042017,0.9116465863453815,0.9424242424242424,0.9205776173285198
1124,6510.7,5707.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,357,5.792437722419929,0.20677487649964715,5.077402135231317,1.1408270544944805,0.8781512605042017,0.9477911646586346,0.9212121212121213,0.927797833935018
1130,6598.5,5640.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,358,5.839380530973451,0.2025405786873677,4.991150442477876,1.1699468085106384,0.8907563025210085,0.9236947791164659,0.9333333333333333,0.9169675090252708
1130,6574.5,5672.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,359,5.818141592920354,0.2025405786873677,5.0194690265486726,1.1591149506346967,0.8865546218487395,0.9477911646586346,0.9303030303030303,0.9025270758122743
1131,6650.4,5594.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,360,5.880106100795755,0.2018348623853211,4.946065428824049,1.1888451912763676,0.8865546218487395,0.891566265060241,0.9333333333333333,0.9169675090252708
1135,6599.5,5680.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,361,5.81453744493392,0.1990119971771348,5.004405286343612,1.1618838028169014,0.8949579831932774,0.9437751004016064,0.9363636363636364,0.9025270758122743
1136,6512.7,5709.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,362,5.733010563380281,0.19830628087508823,5.025528169014085,1.140777719390436,0.8781512605042017,0.9437751004016064,0.9242424242424242,0.927797833935018
1143,6547.7,5746.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,363,5.728521434820648,0.19336626676076218,5.027121609798775,1.1395231465367213,0.8991596638655462,0.9558232931726908,0.9424242424242424,0.9025270758122743
1147,6628.5,5685.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,364,5.77898866608544,0.19054340155257588,4.95640802092415,1.1659630606860159,0.8907563025210085,0.9357429718875502,0.9333333333333333,0.927797833935018
1149,6565.7,5783.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,365,5.7142732811140124,0.18913196894848272,5.033072236727589,1.135344976655715,0.8907563025210085,0.9518072289156626,0.9363636363636364,0.927797833935018
1149,6661.5,5754.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,366,5.797650130548303,0.18913196894848272,5.007832898172324,1.157716371220021,0.8949579831932774,0.9518072289156626,0.9363636363636364,0.9314079422382672
1150,6686.4,5625.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,367,5.814260869565217,0.18842625264643614,4.891304347826087,1.1886933333333334,0.8907563025210085,0.8955823293172691,0.9393939393939394,0.924187725631769
1160,6585.7,5779.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,368,5.677327586206896,0.18136908962597037,4.981896551724138,1.1395916248485898,0.907563025210084,0.9598393574297188,0.9484848484848485,0.9061371841155235
1162,6634.7,5828.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,369,5.709724612736661,0.17995765702187722,5.015490533562823,1.1384179821551133,0.907563025210084,0.9598393574297188,0.9484848484848485,0.9314079422382672
1164,6666.5,5718.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,370,5.727233676975945,0.17854622441778406,4.912371134020619,1.165879678209164,0.8991596638655462,0.9397590361445783,0.9393939393939394,0.9314079422382672
1164,6663.5,5739.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,371,5.724656357388316,0.17854622441778406,4.930412371134021,1.161090782366266,0.8949579831932774,0.9518072289156626,0.9545454545454546,0.9169675090252708
1165,6676.4,5637.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,372,5.730815450643776,0.17784050811573748,4.83862660944206,1.1843888593223346,0.8907563025210085,0.9036144578313253,0.9424242424242424,0.9133574007220217
1168,6698.5,5793.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,373,5.735017123287672,0.17572335920959775,4.959760273972603,1.1563093388572414,0.9159663865546218,0.9598393574297188,0.9575757575757575,0.9061371841155235
1174,6636.7,5830.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,374,5.653066439522998,0.1714890613973183,4.965928449744464,1.1383704974271012,0.907563025210084,0.9558232931726908,0.9515151515151515,0.9314079422382672
1179,6672.7,5861.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,375,5.659626802374894,0.1679604798870854,4.971162001696353,1.1384917249616107,0.9159663865546218,0.963855421686747,0.9545454545454546,0.9350180505415162
1181,6701.5,5772.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,376,5.674428450465707,0.16654904728299225,4.887383573243015,1.1610360360360361,0.9033613445378151,0.9558232931726908,0.9606060606060606,0.9205776173285198
1183,6702.5,5749.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,377,5.665680473372781,0.1651376146788991,4.859678782755706,1.1658549312923987,0.9033613445378151,0.9437751004016064,0.9454545454545454,0.9386281588447654
1184,6754.4,5703.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,378,5.7047297297297295,0.16443189837685251,4.816722972972973,1.1843591092407504,0.8991596638655462,0.9116465863453815,0.9454545454545454,0.9386281588447654
1185,6736.5,5826.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,379,5.684810126582279,0.16372618207480594,4.916455696202532,1.156282183316169,0.9243697478991597,0.963855421686747,0.9636363636363636,0.9097472924187726
1187,6785.5,5875.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,380,5.716512215669756,0.16231474947071278,4.949452401010952,1.1549787234042552,0.9243697478991597,0.963855421686747,0.9636363636363636,0.9350180505415162
1198,6708.7,5892.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,381,5.5999165275459095,0.15455187014820043,4.918196994991653,1.1386116768499661,0.9201680672268907,0.9678714859437751,0.9606060606060606,0.9422382671480144
1203,6790.4,5734.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,382,5.64455527847049,0.15102328863796755,4.7664172901080635,1.184234391349843,0.9033613445378151,0.9156626506024096,0.9515151515151515,0.9458483754512635
1204,6823.5,5908.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,383,5.667358803986711,0.15031757233592097,4.906976744186046,1.1549593771157751,0.9327731092436975,0.9678714859437751,0.9696969696969697,0.9386281588447654
1215,6738.7,5937.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,384,5.546255144032922,0.14255469301340862,4.88641975308642,1.1350345292235136,0.9201680672268907,0.9799196787148594,0.9606060606060606,0.9530685920577617
1223,6859.5,5939.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,385,5.60874897792314,0.136908962597036,4.856091578086672,1.1549924229668294,0.9369747899159664,0.9718875502008032,0.9757575757575757,0.9458483754512635
1232,6776.7,5970.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,386,5.500568181818181,0.1305575158786168,4.845779220779221,1.1351256281407034,0.9285714285714286,0.9839357429718876,0.9666666666666667,0.9566787003610109
1240,6889.5,5984.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,387,5.556048387096774,0.12491178546224418,4.825806451612904,1.1513201871657754,0.9369747899159664,0.9839357429718876,0.9757575757575757,0.9566787003610109
1248,6897.0,5942.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,388,5.5264423076923075,0.11926605504587157,4.761217948717949,1.1607202961965668,0.9495798319327731,0.9678714859437751,0.9666666666666667,0.9422382671480144
1251,6812.7,6001.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,389,5.445803357314149,0.11714890613973183,4.796962430055955,1.1352607898683553,0.9327731092436975,0.9879518072289156,0.9727272727272728,0.9638989169675091
1257,6927.5,6017.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,390,5.511137629276054,0.11291460832745237,4.786793953858393,1.1513212564400863,0.9453781512605042,0.9879518072289156,0.9818181818181818,0.9602888086642599
1265,6942.4,5928.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,391,5.488063241106719,0.10726887791107975,4.686166007905138,1.171120107962213,0.9495798319327731,0.9678714859437751,0.9727272727272728,0.9350180505415162
1267,6933.0,5973.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,392,5.471981057616417,0.1058574453069866,4.714285714285714,1.1607232546459065,0.9537815126050421,0.9718875502008032,0.9727272727272728,0.9494584837545126
1276,6963.5,6048.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,393,5.457288401253918,0.0995059985885674,4.739811912225705,1.1513723544973544,0.9495798319327731,0.9919678714859438,0.9878787878787879,0.9675090252707581
1284,7029.4,6010.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,394,5.474610591900311,0.09386026817219478,4.6806853582554515,1.1696173044925124,0.957983193277311,0.9718875502008032,0.9787878787878788,0.9638989169675091
1301,7001.0,6051.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,395,5.381245196003075,0.08186309103740297,4.651037663335895,1.1569988431664189,0.9621848739495799,0.9879518072289156,0.9787878787878788,0.9638989169675091
1303,7065.4,6041.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,396,5.422409823484267,0.08045165843330981,4.636224098234843,1.1695745737460685,0.9621848739495799,0.9759036144578314,0.9848484848484849,0.9711191335740073
1312,6982.6,6072.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,397,5.3221036585365855,0.07410021171489062,4.628048780487805,1.1499670619235838,0.9537815126050421,0.9879518072289156,0.9757575757575757,0.9819494584837545
1320,7037.0,6082.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,398,5.331060606060606,0.068454481298518,4.607575757575757,1.1570207168694508,0.9663865546218487,0.9919678714859438,0.9848484848484849,0.9711191335740073
1331,7018.6,6103.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,399,5.273178061607814,0.06069160197600565,4.585274229902329,1.150024578076356,0.957983193277311,0.9919678714859438,0.9818181818181818,0.9891696750902527
1337,7133.4,6119.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,400,5.335377711293941,0.056457304163726185,4.576664173522812,1.1657787220134008,0.9705882352941176,0.9919678714859438,0.990909090909091,0.9855595667870036
1345,7140.9,6077.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,401,5.309219330855019,0.05081157374735357,4.5182156133829,1.1750699358235972,0.9831932773109243,0.9759036144578314,0.9818181818181818,0.9711191335740073
1356,7169.4,6150.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,402,5.28716814159292,0.043048694424841216,4.535398230088496,1.1657560975609755,0.9747899159663865,0.9959839357429718,0.996969696969697,0.9927797833935018
1364,7176.9,6108.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,403,5.261656891495601,0.0374029640084686,4.478005865102639,1.175,0.9873949579831933,0.9799196787148594,0.9878787878787879,0.9783393501805054
1381,7122.0,6153.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,404,5.157132512671977,0.025405786873676783,4.4554670528602465,1.1574841540711849,0.9873949579831933,0.9919678714859438,0.9878787878787879,0.9891696750902527
1392,7130.1,6170.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,405,5.122198275862069,0.017642907551164433,4.432471264367816,1.1556077795786062,0.9831932773109243,0.9959839357429718,0.9848484848484849,0.9963898916967509
1398,7244.9,6186.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,406,5.182331902718168,0.013408609738884969,4.424892703862661,1.1711768509537666,0.9957983193277311,0.9959839357429718,0.9939393939393939,0.9927797833935018
1417,7280.9,6217.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,407,5.138249823570924,1e-09,4.387438249823571,1.1711275534823868,1.0,1.0,1.0,1.0
