satisfaction,prevalence,cost,dissatisfaction,inestability,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,throughput,productivity,squandering,effectiveness,dirtiness,annoyance,stickiness,fragility,robustness,usage_efficiency
856,283,2100,551,732,2395,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,96,0.13636363636363635,0.35741127348643004,0.9022648439094062,0.4076190476190476,0.230062630480167,0.6436915887850467,0.11816283924843424,86.49519832985386,1.169398907103825,0.13476190476190475
1327,571,2300,919,944,2400,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,97,0.18181818181818182,0.5529166666666666,0.9020608039175678,0.5769565217391305,0.3829166666666667,0.6925395629238885,0.23791666666666667,224.59333333333333,1.4057203389830508,0.2482608695652174
936,696,1400,678,993,2405,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,0.13636363636363635,0.3891891891891892,0.9018567639257294,0.6685714285714286,0.28191268191268193,0.7243589743589743,0.2893970893970894,287.37130977130977,0.9425981873111783,0.49714285714285716
496,304,1750,353,415,2415,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0.09090909090909091,0.20538302277432713,0.9014486839420527,0.2834285714285714,0.14616977225672878,0.7116935483870968,0.125879917184265,52.24016563146998,1.1951807228915663,0.1737142857142857
891,499,1700,625,704,2420,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,100,0.13636363636363635,0.36818181818181817,0.9012446439502142,0.5241176470588236,0.25826446280991733,0.7014590347923682,0.206198347107438,145.16363636363636,1.265625,0.29352941176470587
558,349,500,352,581,2430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0.09090909090909091,0.22962962962962963,0.9008365639665374,1.116,0.1448559670781893,0.6308243727598566,0.14362139917695474,83.4440329218107,0.9604130808950087,0.698
880,459,2400,564,876,2435,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,102,0.13636363636363635,0.3613963039014374,0.9006325239746991,0.36666666666666664,0.23162217659137577,0.6409090909090909,0.18850102669404517,165.12689938398358,1.004566210045662,0.19125
1406,695,2100,784,1224,2440,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,103,0.18181818181818182,0.5762295081967214,0.9004284839828607,0.6695238095238095,0.32131147540983607,0.5576102418207681,0.2848360655737705,348.6393442622951,1.1486928104575163,0.33095238095238094
1010,557,950,611,925,2450,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,0.13636363636363635,0.4122448979591837,0.9000204039991838,1.063157894736842,0.2493877551020408,0.6049504950495049,0.2273469387755102,210.29591836734693,1.0918918918918918,0.5863157894736842
851,630,1500,518,1004,2460,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,105,0.13636363636363635,0.3459349593495935,0.8996123240155071,0.5673333333333334,0.2105691056910569,0.6086956521739131,0.25609756097560976,257.1219512195122,0.8476095617529881,0.42
1060,614,1450,648,1000,2465,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,0.13636363636363635,0.4300202839756592,0.8994082840236687,0.7310344827586207,0.26288032454361054,0.6113207547169811,0.24908722109533468,249.08722109533468,1.06,0.42344827586206896
1034,733,1250,624,1069,2490,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.13636363636363635,0.41526104417670684,0.8983880840644767,0.8272,0.25060240963855424,0.6034816247582205,0.29437751004016066,314.68955823293174,0.9672591206735267,0.5864
962,509,1200,496,862,2495,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,108,0.13636363636363635,0.3855711422845691,0.8981840440726382,0.8016666666666666,0.19879759519038076,0.5155925155925156,0.20400801603206412,175.8549098196393,1.1160092807424593,0.4241666666666667
1276,693,1500,853,1182,2500,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,109,0.18181818181818182,0.5104,0.8979800040807998,0.8506666666666667,0.3412,0.6684952978056427,0.2772,327.6504,1.0795262267343486,0.462
839,399,1350,414,741,2505,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,110,0.13636363636363635,0.3349301397205589,0.8977759640889614,0.6214814814814815,0.16526946107784432,0.4934445768772348,0.1592814371257485,118.02754491017964,1.1322537112010795,0.29555555555555557
721,628,900,587,962,2520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,111,0.13636363636363635,0.2861111111111111,0.8971638441134462,0.8011111111111111,0.23293650793650794,0.8141470180305131,0.2492063492063492,239.73650793650793,0.7494802494802495,0.6977777777777778
875,369,2250,571,549,2525,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112,0.13636363636363635,0.3465346534653465,0.8969598041216078,0.3888888888888889,0.22613861386138615,0.6525714285714286,0.14613861386138613,80.230099009901,1.5938069216757742,0.164
903,627,1400,485,963,2530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,113,0.13636363636363635,0.3569169960474308,0.8967557641297694,0.645,0.191699604743083,0.5370985603543743,0.24782608695652175,238.65652173913043,0.9376947040498442,0.44785714285714284
1052,598,2300,588,967,2535,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,0.13636363636363635,0.41499013806706114,0.896551724137931,0.4573913043478261,0.2319526627218935,0.55893536121673,0.2358974358974359,228.11282051282052,1.0879007238883143,0.26
1300,869,1800,866,1326,2540,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,115,0.18181818181818182,0.5118110236220472,0.8963476841460927,0.7222222222222222,0.3409448818897638,0.6661538461538462,0.3421259842519685,453.65905511811025,0.9803921568627451,0.48277777777777775
863,575,1650,427,885,2545,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0.13636363636363635,0.33909626719056973,0.8961436441542542,0.5230303030303031,0.16777996070726917,0.4947856315179606,0.22593320235756384,199.950884086444,0.9751412429378531,0.3484848484848485
1400,611,1550,823,1189,2560,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,117,0.18181818181818182,0.546875,0.895531524178739,0.9032258064516129,0.321484375,0.5878571428571429,0.238671875,283.780859375,1.1774600504625736,0.39419354838709675
954,493,2050,436,829,2565,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,118,0.13636363636363635,0.3719298245614035,0.8953274841869007,0.4653658536585366,0.1699805068226121,0.4570230607966457,0.19220272904483432,159.33606237816764,1.1507840772014475,0.24048780487804877
990,528,2000,471,884,2575,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,119,0.13636363636363635,0.3844660194174757,0.8949194042032238,0.495,0.1829126213592233,0.47575757575757577,0.20504854368932038,181.26291262135922,1.1199095022624435,0.264
845,546,950,557,969,2580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120,0.13636363636363635,0.32751937984496127,0.8947153642113854,0.8894736842105263,0.21589147286821705,0.659171597633136,0.2116279069767442,205.06744186046512,0.8720330237358102,0.5747368421052632
773,625,800,554,921,2590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,121,0.13636363636363635,0.29845559845559844,0.8943072842277087,0.96625,0.2138996138996139,0.7166882276843467,0.2413127413127413,222.24903474903476,0.8393051031487514,0.78125
922,596,1700,657,925,2595,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,0.13636363636363635,0.3552986512524085,0.8941032442358702,0.5423529411764706,0.25317919075144507,0.7125813449023861,0.22967244701348746,212.4470134874759,0.9967567567567568,0.35058823529411764
1424,787,1850,836,1333,2600,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,123,0.18181818181818182,0.5476923076923077,0.8938992042440318,0.7697297297297298,0.32153846153846155,0.5870786516853933,0.3026923076923077,403.48884615384617,1.0682670667666916,0.4254054054054054
733,573,1050,496,843,2605,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,124,0.13636363636363635,0.2813819577735125,0.8936951642521934,0.6980952380952381,0.19040307101727447,0.6766712141882674,0.2199616122840691,185.42763915547025,0.8695136417556346,0.5457142857142857
846,542,1350,502,963,2610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125,0.13636363636363635,0.32413793103448274,0.893491124260355,0.6266666666666667,0.19233716475095786,0.5933806146572104,0.20766283524904214,199.97931034482758,0.8785046728971962,0.4014814814814815
1044,475,1700,587,750,2620,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,126,0.13636363636363635,0.3984732824427481,0.8930830442766783,0.6141176470588235,0.22404580152671755,0.5622605363984674,0.18129770992366412,135.9732824427481,1.392,0.27941176470588236
824,491,1450,505,787,2625,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,127,0.13636363636363635,0.3139047619047619,0.8928790042848398,0.5682758620689655,0.19238095238095237,0.6128640776699029,0.18704761904761905,147.2064761904762,1.0470139771283355,0.3386206896551724
1111,682,1500,799,1226,2630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,128,0.18181818181818182,0.42243346007604565,0.8926749642930014,0.7406666666666667,0.3038022813688213,0.7191719171917191,0.25931558935361215,317.92091254752853,0.9061990212071778,0.45466666666666666
946,772,2000,670,1069,2635,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0.13636363636363635,0.3590132827324478,0.892470924301163,0.473,0.25426944971537,0.7082452431289641,0.29297912713472485,313.19468690702087,0.8849391955098223,0.386
874,548,1950,542,862,2640,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,130,0.13636363636363635,0.33106060606060606,0.8922668843093247,0.4482051282051282,0.2053030303030303,0.620137299771167,0.20757575757575758,178.93030303030304,1.013921113689095,0.28102564102564104
901,575,2300,617,780,2650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131,0.13636363636363635,0.34,0.8918588043256478,0.3917391304347826,0.2328301886792453,0.6847946725860156,0.2169811320754717,169.24528301886792,1.155128205128205,0.25
1294,785,1250,905,1291,2660,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,132,0.18181818181818182,0.4864661654135338,0.891450724341971,1.0352,0.34022556390977443,0.6993817619783617,0.2951127819548872,380.9906015037594,1.0023237800154918,0.628
857,491,1100,466,850,2665,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,133,0.13636363636363635,0.3215759849906191,0.8912466843501327,0.7790909090909091,0.174859287054409,0.543757292882147,0.18424015009380862,156.60412757973734,1.0082352941176471,0.44636363636363635
716,540,750,571,921,2670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,134,0.13636363636363635,0.26816479400749066,0.8910426443582943,0.9546666666666667,0.21385767790262172,0.797486033519553,0.20224719101123595,186.26966292134833,0.7774158523344191,0.72
784,445,650,666,858,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,135,0.13636363636363635,0.29253731343283584,0.8906345643746174,1.2061538461538461,0.24850746268656718,0.8494897959183674,0.166044776119403,142.46641791044777,0.9137529137529138,0.6846153846153846
948,409,1500,475,794,2685,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,136,0.13636363636363635,0.35307262569832404,0.890430524382779,0.632,0.17690875232774675,0.5010548523206751,0.15232774674115457,120.94823091247672,1.1939546599496222,0.27266666666666667
1207,645,2300,980,978,2690,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,137,0.18181818181818182,0.44869888475836434,0.8902264843909407,0.5247826086956522,0.3643122676579926,0.8119304059652029,0.23977695167286245,234.5018587360595,1.2341513292433537,0.28043478260869564
1070,690,2050,640,1076,2695,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0.13636363636363635,0.3970315398886827,0.8900224443991023,0.5219512195121951,0.23747680890538034,0.5981308411214953,0.2560296846011132,275.48794063079777,0.9944237918215614,0.33658536585365856
1044,686,1400,794,1205,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,139,0.18181818181818182,0.38666666666666666,0.8898184044072638,0.7457142857142857,0.2940740740740741,0.7605363984674329,0.25407407407407406,306.1592592592593,0.866390041493776,0.49
1312,650,2300,869,1189,2705,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,140,0.18181818181818182,0.48502772643253234,0.8896143644154254,0.5704347826086956,0.32125693160813307,0.6623475609756098,0.24029574861367836,285.7116451016636,1.103448275862069,0.2826086956521739
826,521,1200,538,874,2710,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,141,0.13636363636363635,0.3047970479704797,0.889410324423587,0.6883333333333334,0.1985239852398524,0.6513317191283293,0.1922509225092251,168.02730627306272,0.9450800915331807,0.43416666666666665
938,649,1400,669,852,2720,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,0.13636363636363635,0.3448529411764706,0.8890022444399103,0.67,0.24595588235294116,0.7132196162046909,0.2386029411764706,203.28970588235293,1.1009389671361502,0.4635714285714286
972,585,1800,488,938,2725,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,0.13636363636363635,0.356697247706422,0.8887982044480718,0.54,0.17908256880733944,0.5020576131687243,0.21467889908256882,201.36880733944955,1.0362473347547974,0.325
1286,769,2100,845,1258,2730,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,144,0.18181818181818182,0.47106227106227105,0.8885941644562334,0.6123809523809524,0.30952380952380953,0.6570762052877138,0.2816849816849817,354.35970695970695,1.0222575516693164,0.3661904761904762
1214,545,2050,717,1051,2735,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,145,0.18181818181818182,0.44387568555758683,0.888390124464395,0.5921951219512195,0.26215722120658136,0.5906095551894563,0.19926873857404023,209.43144424131626,1.1550903901046623,0.2658536585365854
1336,826,2600,882,1333,2745,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,146,0.18181818181818182,0.4867030965391621,0.8879820444807183,0.5138461538461538,0.32131147540983607,0.6601796407185628,0.30091074681238617,401.11402550091077,1.0022505626406601,0.3176923076923077
850,697,1500,551,1018,2750,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147,0.13636363636363635,0.3090909090909091,0.8877780044888798,0.5666666666666667,0.20036363636363635,0.648235294117647,0.25345454545454543,258.0167272727273,0.8349705304518664,0.4646666666666667
976,428,2300,450,816,2765,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,148,0.13636363636363635,0.35298372513562387,0.8871658845133646,0.42434782608695654,0.162748643761302,0.4610655737704918,0.15479204339963834,126.31030741410488,1.196078431372549,0.18608695652173912
1447,716,2500,818,1028,2770,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,149,0.18181818181818182,0.5223826714801444,0.8869618445215263,0.5788,0.29530685920577615,0.5653075328265377,0.2584837545126354,265.7212996389892,1.4075875486381324,0.2864
1238,721,2350,730,1195,2775,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,150,0.18181818181818182,0.4461261261261261,0.8867578045296878,0.5268085106382979,0.26306306306306304,0.5896607431340872,0.25981981981981983,310.4846846846847,1.0359832635983264,0.3068085106382979
842,583,1200,557,896,2785,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151,0.13636363636363635,0.30233393177737883,0.886349724546011,0.7016666666666667,0.2,0.661520190023753,0.20933572710951526,187.56481149012566,0.9397321428571429,0.48583333333333334
1410,687,2150,815,1265,2790,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,152,0.18181818181818182,0.5053763440860215,0.8861456845541726,0.6558139534883721,0.2921146953405018,0.5780141843971631,0.24623655913978496,311.48924731182797,1.1146245059288538,0.31953488372093025
1206,824,2000,951,1291,2805,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,153,0.18181818181818182,0.4299465240641711,0.8855335645786574,0.603,0.3390374331550802,0.7885572139303483,0.29376114081996435,379.245632798574,0.9341595662277304,0.412
974,615,1550,521,1025,2810,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,0.13636363636363635,0.34661921708185056,0.885329524586819,0.6283870967741936,0.18540925266903915,0.5349075975359343,0.2188612099644128,224.33274021352312,0.9502439024390243,0.3967741935483871
1161,627,2300,898,1002,2820,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,155,0.18181818181818182,0.4117021276595745,0.8849214446031423,0.5047826086956522,0.31843971631205675,0.7734711455641688,0.22234042553191488,222.7851063829787,1.158682634730539,0.27260869565217394
791,478,2200,667,638,2825,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156,0.13636363636363635,0.28,0.8847174046113038,0.35954545454545456,0.23610619469026548,0.843236409608091,0.16920353982300884,107.95185840707964,1.2398119122257054,0.21727272727272728
1317,714,1900,887,986,2830,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,157,0.18181818181818182,0.4653710247349823,0.8845133646194654,0.6931578947368421,0.31342756183745585,0.6735003796507213,0.25229681978798585,248.76466431095406,1.3356997971602433,0.3757894736842105
1108,719,1750,799,1153,2835,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,158,0.18181818181818182,0.3908289241622575,0.884309324627627,0.6331428571428571,0.2818342151675485,0.7211191335740073,0.2536155202821869,292.41869488536156,0.9609713790112749,0.41085714285714287
1154,755,1000,701,1213,2840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,159,0.18181818181818182,0.4063380281690141,0.8841052846357886,1.154,0.24683098591549296,0.6074523396880416,0.2658450704225352,322.47007042253523,0.9513602638087386,0.755
1280,685,1550,884,1223,2850,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,160,0.18181818181818182,0.44912280701754387,0.8836972046521118,0.8258064516129032,0.3101754385964912,0.690625,0.24035087719298245,293.94912280701755,1.0466067048242027,0.44193548387096776
1121,758,2100,791,1302,2860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,161,0.18181818181818182,0.39195804195804196,0.883289124668435,0.5338095238095238,0.2765734265734266,0.7056199821587869,0.26503496503496504,345.0755244755245,0.8609831029185868,0.36095238095238097
1330,742,2050,921,1298,2865,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,162,0.18181818181818182,0.4642233856893543,0.8830850846765966,0.6487804878048781,0.32146596858638743,0.6924812030075188,0.25898778359511343,336.16614310645724,1.024653312788906,0.3619512195121951
1396,838,1700,752,1266,2870,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,163,0.18181818181818182,0.486411149825784,0.8828810446847583,0.8211764705882353,0.2620209059233449,0.5386819484240688,0.29198606271777006,369.6543554006969,1.1026856240126381,0.4929411764705882
970,344,1750,489,781,2885,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,164,0.13636363636363635,0.3362218370883882,0.882268924709243,0.5542857142857143,0.16949740034662045,0.5041237113402062,0.11923743500866552,93.12443674176777,1.2419974391805377,0.19657142857142856
1304,861,1850,897,1367,2890,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,0.18181818181818182,0.45121107266435984,0.8820648847174046,0.7048648648648649,0.3103806228373702,0.6878834355828221,0.29792387543252596,407.261937716263,0.9539136795903438,0.4654054054054054
1232,637,1800,769,1160,2895,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,166,0.18181818181818182,0.4255613126079447,0.8818608447255663,0.6844444444444444,0.26563039723661486,0.6241883116883117,0.22003454231433506,255.24006908462866,1.0620689655172413,0.35388888888888886
731,515,750,732,913,2900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,167,0.13636363636363635,0.2520689655172414,0.8816568047337278,0.9746666666666667,0.2524137931034483,1.0013679890560876,0.17758620689655172,162.13620689655173,0.80065717415115,0.6866666666666666
1068,548,1300,463,929,2910,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,168,0.13636363636363635,0.3670103092783505,0.881248724750051,0.8215384615384616,0.15910652920962198,0.43352059925093633,0.18831615120274914,174.94570446735395,1.1496232508073196,0.42153846153846153
994,520,2050,502,925,2925,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169,0.13636363636363635,0.3398290598290598,0.8806366047745358,0.4848780487804878,0.17162393162393164,0.5050301810865191,0.17777777777777778,164.44444444444446,1.0745945945945945,0.25365853658536586
1520,756,1750,722,1273,2930,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,170,0.18181818181818182,0.5187713310580204,0.8804325647826974,0.8685714285714285,0.24641638225255974,0.475,0.25802047781569964,328.46006825938565,1.1940298507462686,0.432
1322,726,2900,861,1265,2935,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,171,0.18181818181818182,0.4504258943781942,0.880228524790859,0.45586206896551723,0.2933560477001704,0.651285930408472,0.24735945485519592,312.90971039182284,1.0450592885375494,0.2503448275862069
1133,703,2250,700,1183,2945,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,172,0.18181818181818182,0.38471986417657045,0.8798204448071822,0.5035555555555555,0.23769100169779286,0.617828773168579,0.23870967741935484,282.39354838709676,0.9577345731191885,0.31244444444444447
948,725,2000,661,928,2950,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.13636363636363635,0.3213559322033898,0.8796164048153438,0.474,0.22406779661016948,0.6972573839662447,0.2457627118644068,228.0677966101695,1.021551724137931,0.3625
886,654,2300,567,1025,2955,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,174,0.13636363636363635,0.29983079526226736,0.8794123648235054,0.38521739130434784,0.1918781725888325,0.6399548532731377,0.22131979695431472,226.85279187817258,0.864390243902439,0.2843478260869565
1207,651,1400,685,1166,2960,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,175,0.18181818181818182,0.4077702702702703,0.879208324831667,0.8621428571428571,0.23141891891891891,0.5675227837613919,0.21993243243243243,256.4412162162162,1.0351629502572899,0.465
1224,621,2650,709,1127,2965,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,176,0.18181818181818182,0.41281618887015176,0.8790042848398286,0.4618867924528302,0.2391231028667791,0.579248366013072,0.2094435075885329,236.04283305227656,1.0860692102928127,0.23433962264150943
